,eventID,year,longitude,latitude,magnitude
130249,10130250,1986,102.5173,25.3558,4.21
130285,10130286,1986,94.814,30.359,4.9
130327,10130328,1986,94.8636,30.3844,4.79
130334,10130335,1986,101.5059,27.2192,4.44
130350,10130351,1986,94.7388,30.4028,4.67
130357,10130358,1986,91.9704,25.026,4.79
130690,10130691,1986,102.803,25.932,4.56
130807,10130808,1986,96.347,26.829,5.2
130808,10130809,1986,96.3983,27.1726,4.3
130819,10130820,1986,103.5151,33.325,3.05
130869,10130870,1986,89.256,50.871,5.56
130951,10130952,1986,92.2102,27.168,4.56
130968,10130969,1986,96.179,33.977,5.26
130980,10130981,1986,103.8072,31.0671,4.84
130995,10130996,1986,98.3765,24.115,3.98
131037,10131038,1986,94.0293,44.6913,4.32
131138,10131139,1986,111.057,35.2607,4.56
131208,10131209,1986,93.014,32.593,5.08
131210,10131211,1986,93.07,32.614,5.08
131211,10131212,1986,92.8438,32.6095,5.39
131221,10131222,1986,111.1138,35.2049,4.44
131257,10131258,1986,106.2976,38.009,4.09
131290,10131291,1986,94.7621,25.2722,4.56
131299,10131300,1986,98.5657,24.5459,3.86
131302,10131303,1986,94.508,32.196,5.39
131405,10131406,1986,96.855,26.173,4.79
131584,10131585,1986,99.4971,27.5196,4.09
131788,10131789,1986,93.674,36.716,5.51
131820,10131821,1986,95.0883,29.8677,4.32
131865,10131866,1986,94.1701,15.3256,3.98
131878,10131879,1986,100.0668,25.3266,5.26
131943,10131944,1986,106.0045,36.3228,3.51
131963,10131964,1986,92.723,26.478,4.9
132063,10132064,1987,106.2667,21.5651,4.95
132086,10132087,1987,103.311,34.272,5.41
132118,10132119,1987,95.1917,28.6187,4.67
132390,10132391,1987,92.655,27.705,5.02
132416,10132417,1987,99.4325,25.0211,4.09
132480,10132481,1987,96.124,45.415,5.2
132651,10132652,1987,94.7478,23.6752,4.67
132732,10132733,1987,95.1255,24.2584,3.28
132838,10132839,1987,94.136,23.124,4.9
132891,10132892,1987,94.78,24.242,4.67
133006,10133007,1987,110.997,54.954,4.89
133075,10133076,1987,111.6766,21.7352,4.09
133078,10133079,1987,91.25,38.147,5.78
133079,10133080,1987,91.2134,38.1236,5.14
133095,10133096,1987,91.1346,37.8065,4.32
133171,10133172,1987,95.8462,28.6653,5.25
133173,10133174,1987,102.6854,49.8097,5.39
133239,10133240,1987,103.935,34.4885,4.32
133696,10133697,1987,96.7138,25.9214,4.79
133791,10133792,1987,96.3718,24.9284,5.2
133815,10133816,1987,90.8947,31.985,3.86
133822,10133823,1987,103.1433,26.4441,4.21
133857,10133858,1987,100.1183,27.1257,5.14
133909,10133910,1987,98.571,21.981,4.79
133940,10133941,1987,95.1815,24.865,4.67
133954,10133955,1987,100.41,22.918,3.28
134002,10134003,1987,95.9327,26.4994,4.56
134253,10134254,1987,96.3331,14.8359,4.21
134436,10134437,1987,93.7314,22.6011,5.48
134439,10134440,1987,94.599,24.039,5.25
134670,10134671,1987,105.4113,51.7516,5.33
134745,10134746,1987,103.4446,31.6762,4.56
134753,10134754,1987,96.5354,25.4659,3.98
134761,10134762,1987,98.3722,26.243,4.09
134777,10134778,1987,105.1001,28.7543,3.98
134796,10134797,1987,94.225,25.307,6.23
134797,10134798,1987,100.1506,25.9814,5.06
134850,10134851,1987,96.7124,26.9221,4.56
134894,10134895,1987,103.1699,30.2016,4.32
134920,10134921,1987,94.0693,23.3384,3.86
134993,10134994,1987,94.5763,22.6974,4.56
135018,10135019,1987,102.8141,36.2373,4.44
135033,10135034,1987,91.2283,38.0828,4.09
135108,10135109,1987,103.014,30.446,4.21
135185,10135186,1987,94.3924,23.5951,4.56
135206,10135207,1987,104.988,28.8331,4.9
135208,10135209,1987,93.5867,26.1485,4.44
135261,10135262,1987,94.736,21.1523,4.56
135465,10135466,1987,101.888,30.3732,4.32
135537,10135538,1987,101.5928,37.671,5.02
135582,10135583,1987,93.1469,19.8102,4.79
135606,10135607,1987,108.1062,30.156,4.21
135651,10135652,1987,106.5725,38.1284,4.41
135742,10135743,1987,104.3263,28.5414,4.09
135802,10135803,1987,96.9354,27.3208,5.02
135909,10135910,1987,92.3346,23.551,4.44
135923,10135924,1987,92.4416,21.1616,4.52
135947,10135948,1987,92.6833,27.7568,5.26
135980,10135981,1987,95.19,24.9508,4.79
136008,10136009,1987,108.8509,54.3417,5.39
136290,10136291,1987,99.135,24.846,4.44
136308,10136309,1987,94.3143,23.4508,4.95
136379,10136380,1987,106.481,38.225,5.34
136380,10136381,1987,106.718,37.965,5.08
136381,10136382,1987,106.569,38.018,4.79
136607,10136608,1987,94.422,23.062,5.29
136650,10136651,1987,94.3256,21.834,4.44
136778,10136779,1987,101.7018,29.5263,4.32
136791,10136792,1987,93.8545,21.263,4.9
136856,10136857,1987,93.8124,23.8426,4.9
136890,10136891,1987,93.4059,26.6441,5.02
136939,10136940,1987,95.2653,24.7823,4.67
136986,10136987,1987,100.137,38.7334,4.67
136995,10136996,1987,99.5242,35.1787,4.19
137022,10137023,1987,92.8378,27.324,4.63
137032,10137033,1987,100.7571,39.2113,4.3
137038,10137039,1987,94.8122,49.4462,4.74
137064,10137065,1987,95.7813,52.1569,5.08
137073,10137074,1987,94.8309,30.3484,5.02
137076,10137077,1987,94.8244,30.2333,3.86
137110,10137111,1987,89.5281,47.1084,5.37
137121,10137122,1987,94.808,30.3426,4.79
137163,10137164,1987,94.8066,30.3201,4.9
137171,10137172,1987,94.5296,30.774,4.44
137186,10137187,1987,95.6673,22.249,4.21
137214,10137215,1987,90.3668,29.8407,4.99
137216,10137217,1987,90.452,29.824,4.44
137218,10137219,1987,99.1297,24.9567,4.9
137223,10137224,1987,94.2952,21.924,4.32
137260,10137261,1987,94.9036,23.6583,4.95
137275,10137276,1987,90.405,29.9148,4.79
137281,10137282,1987,90.4134,29.7285,4.56
137326,10137327,1987,102.169,27.071,4.32
137374,10137375,1987,101.3303,22.3624,4.09
137399,10137400,1987,88.521,43.464,4.83
137419,10137420,1987,90.381,29.891,5.45
137467,10137468,1987,98.8753,21.7943,4.44
137589,10137590,1987,92.765,27.3782,4.79
137605,10137606,1987,101.1611,44.6883,4.32
137742,10137743,1987,89.0557,27.0705,4.41
137772,10137773,1987,105.234,34.077,5.02
137860,10137861,1987,105.5969,34.0396,3.98
137938,10137939,1987,90.0144,29.6323,4.32
138136,10138137,1987,103.4066,21.5768,4.32
138140,10138141,1987,103.7475,28.7346,4.56
138167,10138168,1987,93.3828,26.516,4.09
138170,10138171,1987,96.018,14.531,5.51
138297,10138298,1987,93.571,30.259,5.02
138299,10138300,1987,96.352,12.672,3.63
138345,10138346,1987,99.648,22.4023,4.67
138377,10138378,1987,105.3426,47.3999,4.41
138409,10138410,1987,95.7795,25.5619,4.44
138410,10138411,1987,94.7901,20.0858,4.67
138469,10138470,1987,93.218,26.327,5.02
138571,10138572,1987,94.496,37.3937,4.79
138668,10138669,1987,90.9152,26.0378,4.67
138687,10138688,1987,90.397,29.7517,4.9
138701,10138702,1987,93.6069,33.2492,4.09
138749,10138750,1987,102.6903,37.5663,4.56
138859,10138860,1987,89.6153,41.3157,5.52
138872,10138873,1987,95.2794,29.9073,4.79
138901,10138902,1987,107.574,53.0175,5.08
138903,10138904,1987,107.623,52.9593,4.44
138939,10138940,1987,91.3112,38.3888,4.56
138944,10138945,1987,103.5744,31.9439,4.44
138961,10138962,1987,103.5534,31.8851,4.44
139013,10139014,1988,94.7823,30.1131,4.56
139020,10139021,1988,95.76,20.0659,3.87
139021,10139022,1988,96.0061,20.3265,5.2
139053,10139054,1988,91.3384,38.4754,4.44
139055,10139056,1988,106.3427,38.1031,5.25
139073,10139074,1988,95.5328,25.3894,3.28
139077,10139078,1988,106.2023,38.0656,4.3
139094,10139095,1988,92.5,85.2394,4.32
139100,10139101,1988,108.2518,34.1208,4.79
139149,10139150,1988,106.3098,38.2292,4.67
139168,10139169,1988,106.3033,38.1556,4.21
139175,10139176,1988,90.2931,29.7467,5.63
139177,10139178,1988,90.4441,29.886,4.9
139178,10139179,1988,106.3732,38.1604,5.57
139179,10139180,1988,101.0048,27.1618,5.33
139279,10139280,1988,103.2985,30.6452,4.56
139357,10139358,1988,88.7962,27.7727,4.52
139381,10139382,1988,93.7301,23.3858,4.44
139470,10139471,1988,94.8741,30.1572,5.26
139600,10139601,1988,93.4807,12.9266,4.9
139633,10139634,1988,102.6593,25.7846,4.32
139715,10139716,1988,91.579,24.703,5.82
139752,10139753,1988,90.0501,15.6661,4.32
139814,10139815,1988,93.9009,25.0785,4.32
139815,10139816,1988,111.6595,30.138,4.3
139857,10139858,1988,93.9293,21.5292,4.79
139873,10139874,1988,94.8084,29.9976,4.79
139897,10139898,1988,92.9923,26.7324,4.56
139905,10139906,1988,92.1071,27.1061,5.14
139917,10139918,1988,94.3679,24.2932,5.17
139939,10139940,1988,99.165,18.8656,4.21
139956,10139957,1988,94.9117,33.5366,5.08
139961,10139962,1988,95.0707,18.4052,5.21
140031,10140032,1988,95.6273,25.984,4.56
140044,10140045,1988,94.0822,23.3349,5.02
140116,10140117,1988,91.5593,24.717,4.67
140237,10140238,1988,95.4051,25.9673,4.79
140527,10140528,1988,100.0429,27.1555,4.32
140565,10140566,1988,102.852,27.057,4.32
140690,10140691,1988,88.4203,27.0843,4.3
140714,10140715,1988,95.0534,29.9889,4.32
140755,10140756,1988,96.1112,39.8002,4.09
140784,10140785,1988,89.4527,47.4869,4.71
140816,10140817,1988,99.5997,30.2946,5.14
140898,10140899,1988,92.468,28.2698,4.21
141000,10141001,1988,97.1778,27.0148,4.56
141013,10141014,1988,106.3275,38.1463,4.9
141014,10141015,1988,106.3044,38.3419,4.67
141076,10141077,1988,102.6746,26.311,4.56
141087,10141088,1988,102.7117,26.4025,5.45
141105,10141106,1988,99.6183,28.1483,4.52
141140,10141141,1988,93.8769,24.8808,4.32
141233,10141234,1988,99.5737,29.2508,4.44
141262,10141263,1988,103.143,30.5716,4.9
141341,10141342,1988,91.6113,25.9467,4.21
141444,10141445,1988,92.8639,12.1769,5.39
141445,10141446,1988,92.9059,12.1251,5.51
141524,10141525,1988,94.7671,29.0152,5.26
141532,10141533,1988,105.3477,26.3042,4.67
141533,10141534,1988,90.883,25.3216,4.63
141549,10141550,1988,94.7769,29.0413,5.26
141566,10141567,1988,96.5021,25.3122,5.26
141571,10141572,1988,93.2101,22.5328,3.98
141623,10141624,1988,102.4905,30.541,4.67
141805,10141806,1988,100.8668,27.4774,4.32
141833,10141834,1988,98.9274,46.0936,4.09
141843,10141844,1988,88.6069,27.4453,4.79
141873,10141874,1988,89.8484,20.9909,4.95
141913,10141914,1988,88.5978,33.4224,4.83
141956,10141957,1988,101.2448,30.6774,4.21
141958,10141959,1988,101.4773,30.583,5.14
142039,10142040,1988,94.7283,29.054,4.59
142072,10142073,1988,99.5728,35.3526,4.21
142074,10142075,1988,99.4166,35.3055,4.09
142421,10142422,1988,94.9794,20.1032,4.67
142431,10142432,1988,94.8037,24.6582,4.79
142454,10142455,1988,89.384,33.4939,5.2
142455,10142456,1988,89.2011,33.0473,4.09
142459,10142460,1988,91.16,50.2726,5.3
142460,10142461,1988,90.8943,50.2364,4.09
142495,10142496,1988,94.28,22.092,5.07
142519,10142520,1988,91.184,28.119,5.02
142541,10142542,1988,93.599,22.5642,4.19
142611,10142612,1988,95.362,25.031,4.9
142615,10142616,1988,92.84,12.15,4.56
142629,10142630,1988,93.8799,22.4563,4.56
142636,10142637,1988,95.9638,26.2381,4.9
142729,10142730,1988,103.934,31.631,5.08
142749,10142750,1988,94.4854,23.4859,4.41
142779,10142780,1988,100.921,25.8651,4.67
142788,10142789,1988,94.8397,18.8937,4.67
142798,10142799,1988,94.0425,15.5145,3.86
142832,10142833,1988,90.62,48.708,5.91
142879,10142880,1988,100.0154,19.116,5.14
142933,10142934,1988,93.168,13.935,4.96
142974,10142975,1988,94.5991,19.7363,4.09
143073,10143074,1988,94.9762,20.9996,4.21
143170,10143171,1988,93.094,12.095,5.08
143175,10143176,1988,95.16,25.049,7.24
143179,10143180,1988,94.929,25.287,4.56
143208,10143209,1988,95.2923,25.7202,4.44
143211,10143212,1988,89.5771,33.3575,4.67
143215,10143216,1988,94.902,25.0516,4.56
143225,10143226,1988,95.3448,25.0813,4.67
143228,10143229,1988,102.9232,20.6746,4.89
143229,10143230,1988,94.91,25.327,4.9
143312,10143313,1988,94.5217,25.2787,4.09
143354,10143355,1988,95.091,25.253,5.07
143374,10143375,1988,99.7812,22.852,5.26
143508,10143509,1988,95.061,25.205,5.19
143674,10143675,1988,94.8568,25.1868,4.09
143727,10143728,1988,97.3271,29.947,4.88
143744,10143745,1988,93.761,32.4849,4.44
143750,10143751,1988,91.7495,26.2967,3.98
143751,10143752,1988,94.9779,25.1468,4.44
143888,10143889,1988,95.7852,19.0916,4.21
143902,10143903,1988,94.0752,20.786,4.67
143990,10143991,1988,95.0916,25.2083,4.67
144011,10144012,1988,94.2515,21.8875,4.67
144153,10144154,1988,88.3667,27.1915,5.2
144174,10144175,1988,88.1535,41.5238,4.79
144201,10144202,1988,98.8316,30.3155,4.63
144210,10144211,1988,99.5529,38.6457,4.21
144215,10144216,1988,104.2905,29.25,3.75
144220,10144221,1988,99.5106,38.6985,3.4
144244,10144245,1988,93.7245,12.2959,4.67
144282,10144283,1988,99.7313,28.7795,3.98
144352,10144353,1988,94.7227,24.6795,4.71
144408,10144409,1988,95.73,24.8888,4.44
144517,10144518,1988,94.8864,30.0472,4.89
144566,10144567,1988,102.6393,20.7752,5.14
144572,10144573,1988,95.7683,25.7827,4.67
144592,10144593,1988,96.4692,33.1461,5.2
144597,10144598,1988,93.7941,32.5969,4.89
144603,10144604,1988,94.4125,20.3025,5.11
144610,10144611,1988,92.0515,34.1331,5.02
144664,10144665,1988,91.9193,34.3128,5.26
144697,10144698,1988,104.2977,35.4717,4.74
144798,10144799,1988,92.7138,12.3477,4.9
144825,10144826,1988,108.1624,19.9596,4.96
144833,10144834,1988,91.85,34.287,6.21
144837,10144838,1988,92.0089,34.1894,4.09
144862,10144863,1988,99.732,22.887,6.98
144863,10144864,1988,99.536,23.183,6.85
144865,10144866,1988,100.071,22.591,6.06
144866,10144867,1988,99.5163,23.1941,4.74
144867,10144868,1988,99.7758,23.041,6.56
144868,10144869,1988,99.2865,23.2239,4.95
144869,10144870,1988,99.442,23.4433,5.02
144870,10144871,1988,99.372,23.203,5.25
144871,10144872,1988,99.469,23.324,5.02
144873,10144874,1988,99.7385,22.6619,4.19
144876,10144877,1988,99.7904,22.4663,4.67
144877,10144878,1988,99.436,23.392,5.57
144878,10144879,1988,99.6637,23.4673,4.44
144882,10144883,1988,99.5214,23.5064,4.32
144886,10144887,1988,99.4133,23.7943,3.75
144887,10144888,1988,99.71,22.995,5.51
144888,10144889,1988,99.334,23.375,5.02
144889,10144890,1988,99.4772,23.1872,5.08
144890,10144891,1988,99.1647,23.5971,4.67
144892,10144893,1988,88.4666,31.9015,4.52
144893,10144894,1988,91.958,33.275,5.26
144894,10144895,1988,99.467,23.472,5.25
144911,10144912,1988,99.5244,23.5302,4.44
144912,10144913,1988,99.5222,23.2583,4.21
144918,10144919,1988,99.5346,23.0819,4.9
144945,10144946,1988,108.5677,21.1977,4.67
144948,10144949,1988,99.2866,23.3626,5.08
144967,10144968,1988,99.5645,22.9228,4.79
144982,10144983,1988,99.3293,23.3927,4.56
145021,10145022,1988,99.585,23.131,5.31
145025,10145026,1988,89.348,42.042,5.02
145054,10145055,1988,99.3221,23.353,5.02
145064,10145065,1988,99.2134,23.4024,5.02
145066,10145067,1988,99.6707,23.211,4.89
145071,10145072,1988,99.6588,22.7459,4.44
145072,10145073,1988,99.665,23.066,5.2
145086,10145087,1988,99.3807,23.44,4.79
145122,10145123,1988,99.591,38.422,5.33
145124,10145125,1988,99.736,38.823,3.86
145181,10145182,1988,91.855,34.258,5.55
145201,10145202,1988,99.801,22.708,5.49
145204,10145205,1988,93.7218,23.5159,5.37
145210,10145211,1988,95.8,85.2426,4.95
145217,10145218,1988,91.9359,34.2702,5.26
145224,10145225,1988,99.703,23.102,5.02
145265,10145266,1988,94.651,24.074,5.02
145269,10145270,1988,99.899,22.743,6.06
145306,10145307,1988,101.5626,30.2987,4.46
145329,10145330,1988,99.6137,38.4351,4.32
145340,10145341,1988,95.059,25.111,4.79
145347,10145348,1988,93.9572,20.9764,4.67
145424,10145425,1988,99.452,23.397,5.26
145531,10145532,1988,95.594,46.526,5.2
145538,10145539,1988,110.7557,31.4853,5.02
145557,10145558,1988,111.773,56.1767,4.4
145605,10145606,1988,99.526,23.341,5.33
145608,10145609,1988,99.8647,38.5783,3.86
145609,10145610,1988,99.4747,23.3912,4.67
145628,10145629,1988,91.054,27.636,5.2
145662,10145663,1988,98.9453,23.0538,5.14
145679,10145680,1988,100.4827,33.451,3.98
145736,10145737,1988,99.486,23.4047,4.44
145740,10145741,1988,99.921,39.026,5.08
145759,10145760,1988,94.71,23.278,5.02
145765,10145766,1988,96.946,26.937,4.83
145792,10145793,1988,93.3379,24.7426,4.52
145808,10145809,1988,94.078,22.483,4.56
145846,10145847,1989,92.8729,12.5708,4.09
145875,10145876,1989,95.0967,24.9794,4.21
145913,10145914,1989,90.5131,42.0275,4.32
145958,10145959,1989,98.2668,38.3328,4.79
146033,10146034,1989,92.8909,24.6231,4.32
146141,10146142,1989,99.4184,22.5739,4.32
146158,10146159,1989,93.8069,32.5516,5.02
146161,10146162,1989,100.2101,30.1783,5.22
146163,10146164,1989,93.8003,32.5463,4.56
146175,10146176,1989,94.6219,29.9957,4.56
146242,10146243,1989,94.2626,24.7187,3.98
146248,10146249,1989,94.1266,18.2879,5.37
146250,10146251,1989,96.0793,18.2359,4.44
146274,10146275,1989,99.4965,22.8826,4.56
146324,10146325,1989,94.9472,25.3191,4.32
146438,10146439,1989,89.884,30.167,5.43
146444,10146445,1989,89.9709,30.2737,4.21
146453,10146454,1989,90.0543,30.2516,4.21
146460,10146461,1989,90.0923,30.1851,3.75
146476,10146477,1989,90.0707,30.1192,3.86
146493,10146494,1989,90.1104,30.0753,3.75
146505,10146506,1989,90.1752,30.4989,4.41
146506,10146507,1989,94.3654,13.1668,4.52
146545,10146546,1989,106.3322,38.0597,3.05
146548,10146549,1989,99.5747,26.0091,4.44
146620,10146621,1989,96.86,26.189,5.29
146637,10146638,1989,89.8624,30.0289,3.4
146683,10146684,1989,89.1903,23.5461,4.3
146685,10146686,1989,102.641,43.258,4.71
146687,10146688,1989,103.0801,44.2922,4.41
146791,10146792,1989,98.0249,31.2466,4.96
146826,10146827,1989,98.9392,25.9835,4.79
146918,10146919,1989,92.626,27.142,4.67
146956,10146957,1989,97.84,21.673,5.75
146962,10146963,1989,97.8152,21.618,5.02
146964,10146965,1989,102.475,31.53,5.45
147017,10147018,1989,99.8118,50.753,4.79
147096,10147097,1989,92.707,26.937,4.96
147167,10147168,1989,92.0026,22.6586,4.09
147225,10147226,1989,97.8651,21.6416,4.96
147226,10147227,1989,97.7253,21.9529,3.63
147296,10147297,1989,90.517,54.603,4.67
147501,10147502,1989,94.653,25.205,5.56
147527,10147528,1989,95.108,25.0169,4.09
147560,10147561,1989,100.6561,20.5372,4.21
147561,10147562,1989,100.524,20.616,5.14
147578,10147579,1989,96.7464,26.4115,4.44
147587,10147588,1989,90.035,29.175,5.17
147599,10147600,1989,95.7184,19.2181,3.86
147658,10147659,1989,96.7264,34.158,4.44
147664,10147665,1989,92.428,24.415,5.45
147699,10147700,1989,99.3713,23.3171,5.08
147714,10147715,1989,99.306,29.967,6.42
147715,10147716,1989,99.4546,29.8806,4.67
147716,10147717,1989,98.324,30.5565,4.09
147728,10147729,1989,102.5143,38.6751,4.32
147737,10147738,1989,95.875,25.067,4.96
147743,10147744,1989,99.264,29.894,5.25
147746,10147747,1989,99.197,29.8414,5.02
147749,10147750,1989,99.098,29.934,4.65
147766,10147767,1989,99.2043,29.8279,4.56
147770,10147771,1989,95.7929,28.9989,4.56
147774,10147775,1989,104.1524,31.6081,4.32
147793,10147794,1989,89.9601,30.1597,4.56
147827,10147828,1989,95.5436,21.661,4.79
147843,10147844,1989,96.897,26.6036,4.77
147864,10147865,1989,93.345,14.2259,4.21
147887,10147888,1989,94.8364,24.3775,4.79
147896,10147897,1989,99.369,30.03,6.11
147897,10147898,1989,99.8458,29.5385,4.21
147899,10147900,1989,99.2857,30.0781,4.44
147900,10147901,1989,98.616,30.721,4.21
147902,10147903,1989,98.9862,30.4201,4.32
147907,10147908,1989,99.2959,30.0212,5.14
147912,10147913,1989,99.2418,29.8938,4.56
147914,10147915,1989,99.4802,30.0114,4.79
147916,10147917,1989,99.3363,30.0729,4.56
147932,10147933,1989,99.3433,30.0693,4.09
147934,10147935,1989,99.1997,30.0141,5.25
147973,10147974,1989,99.3927,29.9512,5.02
147978,10147979,1989,98.8947,30.3219,5.7
148004,10148005,1989,91.577,25.613,4.32
148025,10148026,1989,99.369,30.039,4.9
148027,10148028,1989,99.2975,29.9827,4.21
148035,10148036,1989,99.486,30.018,5.33
148036,10148037,1989,96.9114,32.1611,4.44
148047,10148048,1989,99.3578,29.9449,4.83
148048,10148049,1989,96.6892,31.5792,4.09
148094,10148095,1989,99.483,30.112,6.17
148095,10148096,1989,97.475,31.1648,4.74
148097,10148098,1989,99.5419,29.9829,5.25
148098,10148099,1989,99.2748,30.1671,4.44
148099,10148100,1989,99.3418,30.0271,4.32
148101,10148102,1989,99.2832,30.1906,4.9
148104,10148105,1989,99.3094,30.0416,5.2
148105,10148106,1989,99.1358,30.1565,5.02
148111,10148112,1989,99.599,30.075,5.77
148112,10148113,1989,99.5153,30.3659,4.21
148113,10148114,1989,99.5517,30.0982,5.26
148118,10148119,1989,99.2841,29.9439,4.32
148123,10148124,1989,99.2615,30.1801,4.56
148127,10148128,1989,99.5323,30.0134,4.89
148132,10148133,1989,99.3614,30.0412,5.25
148133,10148134,1989,99.1702,29.9395,4.44
148136,10148137,1989,99.4033,29.9694,4.44
148141,10148142,1989,99.4716,29.9901,4.79
148144,10148145,1989,106.322,27.4675,4.21
148146,10148147,1989,99.4823,30.0394,5.02
148156,10148157,1989,99.2815,29.9988,4.79
148160,10148161,1989,99.8042,22.4336,5.26
148163,10148164,1989,99.3439,29.712,4.9
148178,10148179,1989,99.595,23.522,5.62
148180,10148181,1989,99.2924,29.8674,5.02
148209,10148210,1989,106.5207,39.3355,3.86
148240,10148241,1989,92.5078,22.8887,3.98
148254,10148255,1989,99.4574,30.0299,4.44
148283,10148284,1989,105.438,50.165,5.64
148284,10148285,1989,105.4069,50.1087,4.74
148292,10148293,1989,91.5753,35.2677,5.3
148328,10148329,1989,97.5492,49.7925,4.63
148331,10148332,1989,93.5778,21.0639,4.63
